Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,20.0268948655257,..,20.0268948655257,..,..,..
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,95.3,94.08,..,99.6,..,95.6,97.7,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.33964443588963,4.12060076622679,3.95765766416183,4.06775519227611,4.10768631393635,4.00160249273419,3.86624111265674,..,..,..
Mexico,MEX,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,72.5,..,..,..,..,72.3,66.9,..,..
Mexico,MEX,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,36.7248254506062,42.9020388722579,43.64484358727,44.0942440113933,45.6348021606051,48.4724815950711,49.0579642982106,52.5785447818586,54.7903623788869,55.2190909637382
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1995.43718330226,1942.76054760049,1963.31468760871,2153.7153697778,2187.22753435584,2079.19357947869,2090.17594363621,..,..,..
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1580.66213779863,1557.40019837024,1489.63744907994,1541.834073296,1586.61297803337,1567.68340404604,1513.25920773843,1488.01791143857,..,..
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.7014964571759,27.1549989833724,29.6976651489031,31.0367081388416,32.2655669151533,31.3056530959557,31.8968552325915,34.5911639939533,37.1224133572051,37.8800557652861
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,197671890000,193342946000,245906481000,291784444000,349269385000,406420410000,442271727000,426434950000,422656826000,..
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.391,2.364,2.341,2.318,2.295,2.27,2.243,2.215,2.184,..
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,32189963205.2131,19464612869.9295,20995302730.2108,24343541378.2751,17709354452.7388,47579161248.2126,30958726056.6001,36775634407.5071,35418113086.666,32126857705.192
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,667320,666150,664980,664064,663148,662232,661316,660400,..,..
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1109989038338.86,900045362045.362,1057801282051.28,1180489563964.49,1201090018603.59,1274443078609.46,1314385330073.35,1169622672463.29,1076912039691.17,1149918794765.73
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.14358458038015,-5.28574413681751,5.11811814321163,3.66300792950094,3.64232267941347,1.35409196151679,2.845283744548,3.27047212948384,2.91332827651026,2.03658583416961
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9650,8760,8930,9140,9810,10010,10220,9860,9010,8610
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14520,14210,14910,15960,16420,16440,17130,16860,17160,17840
Mexico,MEX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1097047933697.97,1011938981393.53,1047314697575.38,1088255074131.21,1184742624628.82,1226336319687.96,1269483877433.94,1241901297430.66,1149427890318.99,1112529554946.33
Mexico,MEX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1650639145129.84,1641224980736.68,1748866416302.93,1900683442605.92,1984596400197.08,2014545009809.93,2128358132145.93,2122386749481.92,2188596532526.45,2304482996952.32
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.1068443954089,22.8889162026753,22.7930952792967,23.2812093708423,23.8865545395032,22.4933834390426,21.9053769211252,23.271844300317,23.7446300905381,23.1474008843568
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,15.7292335314881,18.1761874996013,16.9378093587142,16.5098163124355,16.3350661941771,15.9247617560815,15.9921956045596,14.6869368099466,15.2891992174211,..
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,95,98,99,89,97,97,96,96
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.0755357866316,28.8127700671303,31.0626540984143,32.432971824632,33.5016771785882,32.4592238204304,33.0756428924944,36.6325179344506,39.1008087486742,39.6854300126932
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,5.3,..,5.1,..,5.2,..,5.4,..,5.7,..
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.7561924890591,31.8940934473524,32.361910867844,33.5568021740162,33.7764656362423,31.8563177163229,31.4947723451042,29.9846161668545,29.3324402970528,29.9315905969959
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.17250966292798,3.94766657555327,4.54514867642214,5.8428711423922,4.06593305466234,1.52972766389468,4.36758605027458,2.73606492781518,5.36277477340279,6.13385384867833
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.802,75.948,76.096,76.251,76.412,76.579,76.753,76.933,77.118,..
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,54.9166269166264,52.3559573629857,57.5259407721629,60.1984904985894,62.5471074077706,60.4954803349252,61.5111042782927,67.1866539099312,71.635839108966,73.1918737941374
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.448540527020208,0.542546694880151,0.561034916262229,0.552549299820041,0.588133033315978,0.62105602266582,0.667203582098916,0.671678248803633,0.575249476770943,0.501742892217072
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,66.2522175764421,72.0258082170965,77.8932133388418,79.4216470722311,83.3639322613367,87.115133516429,84.4847747895696,85.5409247888027,87.6036909490256,88.5134269898822
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.4,17.8,17.3,16.8,16.4,15.9,15.4,14.8,14.1,13.4
Mexico,MEX,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,115.5906829,102.8199482,110.5920501,118.1654498,114.1253278,114.117113,107.9226745,103.6368748,98.62299959,..
Mexico,MEX,Net migration,SM.POP.NETM,..,..,..,..,-300000,..,..,..,..,-300000
Mexico,MEX,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,147810000,189220000,462280000,973170000,407930000,562390000,814890000,321070000,809310000,..
Mexico,MEX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,26041489177,22075734996,22080259154,23445660523,23208649190,23188811955,24802081325,26233171803,28690957838,32270507707
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,58.4695125903444,59.4177977828648,60.3508017181512,61.2618724761439,62.1560775740117,63.0345271226112,63.9016435607912,64.7603842691427,65.6089009490985,66.4437233467939
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1.61908453538643,1.60883413749111,1.55804244678539,1.49834350544963,1.44909349909756,1.40340238552923,1.36624560463928,1.33489806551294,1.30173094113147,1.26439519699852
Mexico,MEX,"Population, total",SP.POP.TOTL,113661809,115505228,117318941,119090017,120828307,122535969,124221600,125890949,127540423,129163276
Mexico,MEX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.1,..,4.2,..,3.4,..,4.1,..,2.5,..
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,44.4,..,46.1,..,45.5,..,46.2,..,43.6,..
Mexico,MEX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3
Mexico,MEX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,2.8,..,..,3.9,..,..
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.8558578491211,94.4142532348633,94.0176773071289,94.0703887939453,100.410583496094,104.451683044434,106.367736816406,101.789169311523,101.332672119141,..
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,20.6463202898207,17.697093136287,18.0434351967032,18.9159351788279,18.7448442463434,18.8045337908027,18.3630619249927,19.0539955883637,19.8210059868312,..
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.501266479492,104.58854675293,105.111961364746,105.769958496094,106.396881103516,106.088600158691,105.178321838379,104.117538452148,103.932769775391,..
Mexico,MEX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03024995326996,1.03268003463745,1.03196001052856,1.03111004829407,1.0320600271225,1.029629945755,1.03171002864838,1.0382399559021,1.04402995109558,..
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.2613220214844,83.6371383666992,84.3125,84.6880798339844,86.2783813476563,88.2567977905273,91.8336029052734,95.2633819580078,97.2714691162109,..
Mexico,MEX,Statistical Capacity score (Overall average),IQ.SCI.OVRL,76.6666666666667,80,85.5555555555555,88.8888888888889,87.7777777777778,87.7777777777778,85.5555555555555,92.2222333333333,98.8889,93.3333666666667
Mexico,MEX,Surface area (sq. km),AG.SRF.TOTL.K2,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380
Mexico,MEX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.0237676418846,9.67979614012614,10.1109134419126,10.0124029897178,9.77301534791385,10.2945786736394,10.6334130980484,12.8069276326083,13.5541999537603,..
Mexico,MEX,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,6.75214757032193,19.0562399200344
Mexico,MEX,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,8.4,8.4,8.4,8.4,8.4
Mexico,MEX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,11.081058161813,12.67293935623,10.0983422532889,11.2164228565216,17.6834896692221,10.1518809379858,11.4698700975826,13.1689602671499,19.4269114615411,..
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,2.01093174862619,1.9939922935205,1.93786693676616,1.87801098064354,1.82477446575806,1.77767704524974,1.73912456801467,1.70387011787414,1.66934552421421,1.62816042911628
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,5.1248,4.9556,4.7864,4.6172,4.448,4.357,4.266,4.175,4.084,..
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.58003513970615,1.48848657576837,1.71461508253208,1.5082536329828,1.58486834355296,1.71551655462751,1.65850185819779,1.62438895204819,1.64280194295522,1.8605558344063
Netherlands,NLD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,97.4545454545455,..,97.4545454545455,..,..,..
Netherlands,NLD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.7640240154308,10.4275230563251,11.0170708560989,10.4335386040941,10.1647588338308,10.3100627858175,9.92013807523839,..,..,..
Netherlands,NLD,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,75,..,..,..,..,73,..,..,..,..
Netherlands,NLD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,182.292310412211,207.231920199501,218.267586364155,223.979861793828,234.173481471378,209.348937108961,218.348044065833,206.387526940246,208.903977991606,191.911130873142
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7173.04629878655,6856.28189731542,7006.27382053053,7060.05376840719,6876.58975293409,6833.91143479292,6712.774758245,..,..,..
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4848.01368974655,4722.10603889032,5025.32091625393,4636.70190403517,4646.25524068631,4600.18297553883,4325.52371158081,4233.04385740124,..,..
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,71.6426013395644,63.1544515335039,71.9539771215749,77.3564421576877,81.9362208678724,82.0102091465619,82.5653687436652,83.4255849307272,82.4485049975735,86.4638118412151
Netherlands,NLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.77,1.79,1.79,1.76,1.72,1.68,1.71,1.66,1.66,..
Netherlands,NLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,195192183842.959,95931335754.4848,115729820336.761,331838461860.777,239754925928.956,328683686654.696,117584897918.383,180803671741.028,161667054824.793,316541431115.985
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3698,3714,3730,3736,3742,3748,3754,3760,..,..
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,936228211513.11,857932759099.75,836389937229.197,893757287201.688,828946812396.788,866680000367.264,879635084124.987,757999453314.269,777227541581.307,826200282501.127
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.69906077813596,-3.76758353675982,1.40266217721738,1.6636263443925,-1.05703740393571,-0.190339199696552,1.41969029584088,2.260757029476,2.20994151591842,3.16221229332892
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,52460,53520,53530,54120,52500,52330,51330,49030,46610,46180
Netherlands,NLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,44990,44080,44900,46910,47670,49350,48480,49250,49930,52200
Netherlands,NLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,862682522834.54,884716419201.997,889469414504.985,903381206366.173,879613437270.532,879377114990.222,865633339132.637,830597543802.502,793746929536.604,791270436959.456
Netherlands,NLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,739907404676.948,728605411624.36,746090101408.325,783057537392.428,798694335814.306,829249805178.371,817617006965.893,834272428413.948,850386650187.231,894410936181.072
Netherlands,NLD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.3509496012754,20.9460115943906,20.4203562244265,20.5198396712545,19.1559045452009,18.2347552194721,18.4696112264105,19.9244429422773,20.0556187299062,20.1584084411758
Netherlands,NLD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,19.2487530582153,20.9042724292137,21.2941161535262,19.8142026658484,20.0451539945043,20.4062535909587,19.9018385836006,19.3235966480018,17.7778746638501,..
Netherlands,NLD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,96,96,96,96,96,95,94,93
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,63.0160068714866,55.8260193671665,63.5910323160922,68.8167744805414,72.334631194549,71.3141978221304,71.7231164631498,72.8711535619651,71.4403230099012,74.7827237413526
Netherlands,NLD,Income share held by lowest 20%,SI.DST.FRST.20,8.7,9,9,9.1,9.1,8.9,8.8,8.9,..,..
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.6051304596793,20.441914693785,19.9014428862793,20.185121529749,20.0386258377715,19.3204728317819,18.4763984748299,18.2478195409514,17.9578191423501,17.5284518691487
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.47923682240365,0.399621507523307,0.847969184182389,0.14189633312462,1.41967167414714,1.36845897639715,0.149996599425435,0.805313302903372,0.584057800768804,1.146152349297
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.2512195121951,80.5487804878049,80.7024390243902,81.2048780487805,81.1048780487805,81.3048780487805,81.7073170731707,81.509756097561,81.509756097561,..
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,130.187789075398,109.687371102854,130.400891663592,141.142043002929,149.864952083965,145.526969653798,143.481278700415,142.874750656448,138.505496531917,148.427420092092
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.32172857314957,1.41415940667811,1.34154220347357,1.30325432512766,1.25034874853526,1.17993467616906,1.17464645977122,1.14356865172205,1.17305992676203,1.22507212140197
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,124.493518937536,121.1829534816,114.961909838669,118.475871604723,117.439325943417,115.601828750027,115.824428119107,122.85063747384,122.974004743535,120.521687740352
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.7,4.6,4.4,4.3,4.2,4.1,4.1,4,4,3.9
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,94.23424334,94.32194538,91.41494307,92.08418336,91.34918869,91.71440189,92.85988596,93.75116573,95.50069278,..
Netherlands,NLD,Net migration,SM.POP.NETM,..,..,..,..,62687,..,..,..,..,80000
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1649096689.66317,1711771108.00519,1720438527.14653,1787607429.01833,1640722992.04227,1618666630.2142,1482222892.92949,2298351698.84654,2159446076.26381,2280838671.46941
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,487.132494075829,490.079691669137,492.599881411207,495.049644128114,496.884994068802,498.795844464233,500.593885425942,502.817542297418,505.500563965568,508.544197091125
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.389292461499527,0.514284544827762,0.512923100553586,0.466428782200821,0.370055034770235,0.294820793441482,0.359828172726548,0.443220089035769,0.532178879608489,0.600297419284211
Netherlands,NLD,"Population, total",SP.POP.TOTL,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17132854
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0.2,0,0,0,0,0,0,..,..
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,38.844238480638,37.5747320011659,38.096979946541,37.721428027045,38.2425243813976,39.0505983932544,39.1271296877262,38.1200280339509,39.2214516374649,..
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.269836425781,108.443069458008,108.275810241699,107.496589660645,105.834396362305,104.202651977539,102.424789428711,102.694976806641,103.286758422852,..
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.983169972896576,0.986419975757599,0.99124002456665,0.993319988250732,0.990760028362274,..,..,1.00880002975464,1.00969994068146,..
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,120.440841674805,120.605590820313,122.078811645508,128.179122924805,128.997756958008,130.689483642578,130.667236328125,133.54231262207,132.691650390625,..
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,41540,41540,41540,41540,41540,41540,41540,41540,41540,41540
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.3749857235165,20.977102697801,21.3452792662689,20.3986754369456,19.6081926455909,19.9263728115597,20.8719955113664,21.4531418948083,22.176616508288,..
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,17.8924581483262,21.2099164976154
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,8,8,8,8,5,4,3.5,3.5,3.5,3.5
Netherlands,NLD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,1.40494528793482,1.54638742479771,1.48858416763162,1.317805474921,1.17360740031088,0.968708647318031,0.922227878488258,0.980296200244103,1.04321719129238,1.08678028953714
Russian Federation,RUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.7168,28.1426,27.5684,26.9942,26.42,25.4466,24.4732,23.4998,22.5264,..
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.75334566075859,4.08445065219856,3.34390122331753,3.38577913643969,3.2001167448701,3.16054866362965,3.53805052975554,4.1275958363963,4.18336064776207,4.01434830563778
Russian Federation,RUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,1.41465677179963,..,..,..
Russian Federation,RUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.6,99.7,99.7,98.7,99.7,99.7,99.7,..,..,..
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.0145065077043,11.0238562302845,11.6943481245069,12.3348810039402,12.7849790249662,12.3935564747819,11.8575277737052,..,..,..
Russian Federation,RUS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,68,..,..,..,..,..,..
Russian Federation,RUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,24.4163791766804,34.1222762786287,37.7213686472246,36.7529301396338,38.9935238198558,44.0755958086442,47.2226783675498,52.7789689496233,..,..
Russian Federation,RUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6399.68446645302,6095.3805748492,6409.89521772674,6485.76084470892,6617.13624077975,6539.21120216991,6602.65752529282,..,..,..
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4823.12653532746,4531.28668487554,4819.04142311392,5049.4280434839,5167.011976871,5078.62931423561,4942.87551745531,..,..,..
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.3095976432282,27.9381145766765,29.2155867713271,27.9769230980408,26.883444959239,25.7929650488232,27.0530206906724,28.6064316617295,25.6989769255311,26.0395865111025
Russian Federation,RUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,419280877000,406431158000,417841892000,544308023000,591785651000,668458628000,549592362000,467688298000,524685938000,..
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.502,1.542,1.567,1.582,1.691,1.707,1.75,1.75,1.75,..
Russian Federation,RUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,74782910000,36583100000,43167780000,55083630000,50587560000,69218890000,22031320000,6852970000,32538900000,28683950000
Russian Federation,RUS,Forest area (sq. km),AG.LND.FRST.K2,8125973.6,8138664.8,8151356,8150945.8,8150535.6,8150125.4,8149715.2,8149305,..,..
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1660844408499.61,1222643696991.85,1524916112078.87,2051661732059.78,2210256976945.38,2297128039058.21,2063662665171.89,1368400705491.02,1284727602173.71,1577524145963.17
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.24795353229554,-7.82088502701554,4.50372562582628,5.28488541544156,3.65590157303011,1.78535450092343,0.738600773189376,-2.82824081346035,-0.224910984282204,1.5456302290946
Russian Federation,RUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9590,9230,9980,11150,13520,15200,14670,11760,9720,9230
Russian Federation,RUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19600,18760,19860,23600,24990,25330,24960,24030,24120,24890
Russian Federation,RUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1368594350857.63,1318495047105.95,1425122774306.55,1593656612447.29,1936245873531.62,2181557406002.68,2142026262332.77,1721577020990.31,1426346497462.05,1355592546067.49
Russian Federation,RUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2797649362807.68,2678149677195.79,2837671791921.19,3373184617515.06,3579360949689.46,3635166063636.95,3644656165133.85,3521836492512.39,3539663675494.7,3721575460626.83
Russian Federation,RUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.5012500969067,18.9263847945742,22.6150706673721,24.4447229253385,24.5440829289848,23.1299043742318,22.2407524658436,21.8751820686915,22.8347388708614,23.8623141384763
Russian Federation,RUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,6.4748509995141,9.22872737838927,9.06634409819973,7.97208557463568,8.37537699848627,10.0059949478426,11.4516727325293,13.7603204135581,10.719245771326,..
Russian Federation,RUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,98,98,98,98,98,98,98,98,98
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.0729320102334,20.4969696345008,21.1399635056199,19.9241768817416,20.2261070957682,20.4003902447291,20.6459223567518,20.5707851005199,20.5264009598113,20.6884879357323
Russian Federation,RUS,Income share held by lowest 20%,SI.DST.FRST.20,6.1,6.4,6.4,6.5,6.3,6.4,6.6,6.9,..,..
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.7869183865997,29.3269530630914,29.9996149017999,29.2585493507915,29.2562869848459,28.20520829031,27.9041979814555,29.7750231436739,29.2819513687336,30.0467441733437
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,17.9596204068437,1.99379554454275,14.1869916701663,23.641653406576,9.08593113782683,5.40933847814686,7.50005591393317,8.35176088358432,3.54439121845687,5.20926662142465
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.9492682926829,68.6846341463415,68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1682926829268,71.5929268292683,..
Russian Federation,RUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,45.968604650312,40.5016605588654,42.577030622024,41.2271665831975,39.1222382292867,37.5732212277494,38.9930008223012,39.0556653365821,36.8513137881493,37.4576833902735
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.33394658518218,4.14066796233344,3.8162304367577,3.45695993421729,3.75133568266634,3.9441265130522,4.10418436337071,4.85134249138878,5.5037556775358,4.26246905819036
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,139.444992932678,160.769833471315,166.037582959075,142.221119099379,145.07334884403,152.022690131279,153.748076204445,157.961804793678,159.154604996302,157.887534831124
Russian Federation,RUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.2,10.7,10.4,10.1,9.8,9.5,9.1,8.6,8,7.6
Russian Federation,RUS,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,197.9666594,131.9108471,159.6678985,194.4992091,203.0947548,189.6211515,182.0903726,138.6684196,133.0423439,..
Russian Federation,RUS,Net migration,SM.POP.NETM,..,..,..,..,1017884,..,..,..,..,799998
Russian Federation,RUS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
